Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2008-06-01,5.021701335906982,5.696800094702023,4.923030927369371,5.656311651673505,19475794800
2008-07-01,4.7670769691467285,5.425679798808531,4.3945876596958735,4.925429312626627,19749760800
2008-08-01,5.084382057189941,5.411884153181936,4.585930297093045,4.795567692673072,13085755200
2008-09-01,3.4087822437286377,5.203446067547031,3.016798953912874,5.1704559664190635,24067562400
2008-10-01,3.226736545562744,3.4909578965257575,2.5492385404329414,3.356597941265607,41426711200
2008-11-01,2.7792699337005615,3.352698552289831,2.373491268621376,3.1769508323156583,23619461600
2008-12-01,2.5597355365753174,3.107072448188827,2.5357431513534863,2.738182342803598,20213846800
2009-01-01,2.703092336654663,2.9142286458347675,2.345298714768535,2.575630125726466,18105740800
2009-02-01,2.6785004138946533,3.0890774289724034,2.594525563472356,2.67220235016594,13867450800
2009-03-01,3.152658462524414,3.298414451550116,2.469162221088913,2.642810516192049,15424598000
2009-04-01,3.773773431777954,3.8148609020982165,3.1157694671600598,3.1217678133777533,11821681200
2009-05-01,4.073085784912109,4.075784641667628,3.5803322023888664,3.7728752102787526,9457142800
2009-06-01,4.2716240882873535,4.390688044294982,3.9852094945017504,4.092877795213271,12675572000
2009-07-01,4.900236129760742,4.948521608702159,4.031395423965693,4.303714297317839,10942136800
2009-08-01,5.044793605804443,5.17315500743904,4.781171903754469,4.95482001706183,8165124800
2009-09-01,5.558838844299316,5.665307056885636,4.921828671712134,5.038194152746926,9989319200
2009-10-01,5.653310775756836,6.2594299182522075,5.419380127905759,5.558839245382626,12956176800
2009-11-01,5.995510101318359,6.23813720288123,5.565438281629506,5.692300102528505,8454784800
2009-12-01,6.320012092590332,6.416583057333429,5.658709684889695,6.065388319985598,11393958800
2010-01-01,5.760080337524414,6.465769778089512,5.705796503602202,6.400988837914472,15168994400
2010-02-01,6.136767387390137,6.153262438852178,5.723790465377778,5.769377095196384,10776080000
2010-03-01,7.0478925704956055,7.122271236742841,6.161658048713473,6.170655164470722,12154172800
2010-04-01,7.8303608894348145,8.171358411144677,6.98041458000877,7.120172822233105,12367129600
2010-05-01,7.704100131988525,8.034001985022838,5.9757158129757055,7.91283778710414,18082654800
2010-06-01,7.543648719787598,8.367802398865626,7.263831831254155,7.788375677874414,16651252800
2010-07-01,7.715198516845703,7.977320718129964,7.185856719755925,7.626724886093811,15669704400
2010-08-01,7.290821552276611,7.926031052599094,7.064688757652546,7.810866035447234,9589120800
2010-09-01,8.509958267211914,8.83925861789199,7.386193491606242,7.42188244519876,11849919200
2010-10-01,9.026705741882324,9.56714399064175,8.330613192124906,8.581938324385298,12234577600
2010-11-01,9.331714630126953,9.63612392373711,8.930134520671372,9.063894451235102,9508086000
2010-12-01,9.673908233642578,9.796871083070796,9.44387614437415,9.455272998049798,6973234800
2011-01-01,10.17656135559082,10.454878219035217,9.742291491516706,9.766284076033438,10841535600
2011-02-01,10.593132972717285,10.943727764260498,10.128572049783559,10.235940002893832,9295949600
2011-03-01,10.452178955078125,10.846861319569884,9.784877766397681,10.660916594502835,11306458800
2011-04-01,10.500763893127441,10.650718529208799,9.60193222466875,10.530154985782444,9253829200
2011-05-01,10.431783676147461,10.55174818536203,9.87964917876852,10.489066675240231,6912060400
2011-06-01,10.067091941833496,10.560744555615994,9.31221819349318,10.462974729138601,9263850400
2011-07-01,11.710901260375977,12.131376463066376,10.023005307610678,10.075489628523675,10653946800
2011-08-01,11.54145622253418,11.98142419105606,10.587440294984408,11.92984000532523,16142599200
2011-09-01,11.436187744140625,12.68201652048799,10.991119959000416,11.571148163626141,11977448000
2011-10-01,12.139776229858398,12.797180625801442,10.624029226365732,11.407695219003541,13141427600
2011-11-01,11.462575912475586,12.236345687126104,10.896344894042443,11.918740090685526,8963701600
2011-12-01,12.146371841430664,12.269035204929224,11.327016259011632,11.472772852447742,6306532400
2012-01-01,13.690312385559082,13.743096234090434,12.266338534367723,12.278335227600914,6859854400
2012-02-01,16.268346786499023,16.42340208528742,13.61533904397387,13.748199653583688,11368554400
2012-03-01,17.98113250732422,18.637936252044184,15.481977825277058,16.440191683170678,15584338000
2012-04-01,17.51416778564453,19.314230425408844,16.645027544636683,18.049508508765683,15598990400
2012-05-01,17.32672119140625,17.897449635017605,15.660719107308589,17.54175662841104,11106345600
2012-06-01,17.514772415161133,17.694718015955463,16.45009067331482,17.06970468812327,7855825600
2012-07-01,18.31732940673828,18.59054806121935,17.094895320043637,17.536663493218768,8909650400
2012-08-01,19.95124626159668,20.42000629060282,18.002127757853955,18.471787939376803,8276206400
2012-09-01,20.09292984008789,21.236577678562575,19.758599469802615,20.05256916726837,9199005200
2012-10-01,17.93092155456543,20.383577380841437,17.70140902985706,20.215206641403462,12142830000
2012-11-01,17.628520965576172,18.162243310894432,15.23309290109778,18.01827135476129,12929851200
2012-12-01,16.102067947387695,17.99073381610983,15.165905095738172,17.962292038853924,12132752800
2013-01-01,13.781929969787598,16.79284081748823,13.16195638191988,16.757137110169666,13123423600
2013-02-01,13.355606079101562,14.673012492208668,13.242443326350454,13.891463950946495,9344034000
2013-03-01,13.471790313720703,14.30232722458238,12.751728299041218,13.329968376024649,9176876800
2013-04-01,13.475441932678223,13.550613721363778,11.720024634617214,13.44866045920652,10963489600
2013-05-01,13.686963081359863,14.174510436725207,12.748690372168683,13.526576487234188,9447530400
2013-06-01,12.147764205932617,13.921540235250413,11.913098342252862,13.808189966642292,7018536000
2013-07-01,13.863330841064453,14.010685677559293,12.291440935732847,12.336475250416006,6538114800
2013-08-01,14.926067352294922,15.73851098593262,13.885696119625184,13.961979026373124,8058338400
2013-09-01,14.70175552368164,15.662957391383635,13.791124938733388,15.205946617892316,8630941200
2013-10-01,16.11873435974121,16.629094723305926,14.748935589223956,14.75417766400235,7837732000
2013-11-01,17.14777183532715,17.217463556810795,15.800483642965292,16.159431334537157,5225155600
2013-12-01,17.40142822265625,17.839395168163687,16.712219711973873,17.307755764688487,7057397200
2014-01-01,15.527349472045898,17.375992148496277,15.308676620320417,17.235793245355662,8765954400
2014-02-01,16.322650909423828,17.096535822562025,15.487039341252807,15.589706722451966,5880366800
2014-03-01,16.747976303100586,17.130526436950166,16.313315309767507,16.33234924654665,5001698800
2014-04-01,18.41266441345215,18.70410264425872,15.95510496645007,16.77980343657875,6435060800
2014-05-01,19.751590728759766,20.100129077697673,18.1081197546741,18.472260865996986,5735668400
2014-06-01,20.411334991455078,20.876976722878602,19.532453462525126,19.89203955147866,4827739200
2014-07-01,20.99777603149414,21.84120222973754,20.33226100263565,20.540920243934615,4140344000
2014-08-01,22.5133056640625,22.601162801801067,20.488206096211584,20.8440267499718,3748308000
2014-09-01,22.239004135131836,22.8989999153443,21.22141780623289,22.7489003659776,6105680000
2014-10-01,23.83932876586914,23.848158348982032,21.009512214913062,22.20368512274581,5441120800
2014-11-01,26.25196075439453,26.43296302255146,23.77752658919452,23.887893866950478,3281632800
2014-12-01,24.470325469970703,26.436731155142752,23.55695688906012,26.33918628092,4294378400
2015-01-01,25.9733943939209,26.602997864863603,23.195596612778026,24.694232632749795,5221053600
2015-02-01,28.478517532348633,29.618012745519618,25.73397317862583,26.170706102262567,4546140800
2015-03-01,27.6939697265625,28.995984355232462,27.070782395858636,28.76674096583855,4554568400
2015-04-01,27.854211807250977,29.94411045822598,27.397949573827308,27.780764417823043,3984542000
2015-05-01,28.995981216430664,29.594686013744212,27.45582049487285,28.065652605214773,3816608400
2015-06-01,28.033145904541016,29.365183882053948,27.820825064278345,29.11710280903787,3514426800
2015-07-01,27.11009979248047,29.718301004175217,26.645227114906223,28.361678635445394,4233122400
2015-08-01,25.20143699645996,27.393934608420285,20.56165448518875,27.154793695113405,6427276400
2015-09-01,24.76322364807129,26.24272998207003,24.103169831497453,24.729547118333134,4826189200
2015-10-01,26.828697204589844,27.214851112052347,24.09194503368023,24.487079463741807,4450048400
2015-11-01,26.559282302856445,27.798565019441654,24.920374129891115,27.120551990466605,3002562400
2015-12-01,23.73285484313965,27.024700154409228,23.63364798525828,26.774429559438353,3687660800
2016-01-01,21.947141647338867,23.865882445876416,20.831071293279507,23.13536369995013,5087392000
2016-02-01,21.800588607788086,22.296619502358407,20.87616473670245,21.750985174292815,3243450400
2016-03-01,24.70720672607422,25.031376960507007,22.084375458218364,22.136515476557957,2984198400
2016-04-01,21.250144958496094,25.477958537893194,20.971314276778763,24.659598840662184,3489534800
2016-05-01,22.637500762939453,22.83472375231593,20.28216711911284,21.302282809184927,3602686000
2016-06-01,21.803735733032227,23.238312301146024,20.86863861313247,22.58374344718845,3117990800
2016-07-01,23.767438888549805,23.84498445601271,21.523205958130212,21.77864608611304,2743118400
2016-08-01,24.198501586914062,25.140442502540726,23.7195494932349,23.81306009088693,2520514000
2016-09-01,25.92328453063965,26.641018340370962,23.510962048050303,24.338764528825834,3872062400
2016-10-01,26.035640716552734,27.21657772849832,25.74671203365276,25.8453145822109,2747657200
2016-11-01,25.3431339263916,26.088385353848462,23.86639074901729,26.01730039290996,2886220000
2016-12-01,26.694828033447266,27.201895382455888,24.950053032592113,25.43868287976498,2435086800
2017-01-01,27.969406127929688,28.22063615698119,26.450508012777757,26.690213067129335,2252488000
2017-02-01,31.57419776916504,31.687133369900437,29.27395259000504,29.27856152450815,2299874400
2017-03-01,33.25509262084961,33.44953891978907,31.724978623093318,31.919424922032782,2246513600
2017-04-01,33.252777099609375,33.671767390741856,32.42174784040651,33.2666691492045,1493216400
2017-05-01,35.361602783203125,36.26207815758195,33.396299869502066,33.58843260133307,2615927200
2017-06-01,33.476036071777344,36.25601866788189,33.052993237247335,35.602862322634664,2736712400
2017-07-01,34.570823669433594,35.79346116913501,33.10180371675075,33.67593119013978,1688047600
2017-08-01,38.12018585205078,38.2410557271122,34.49644464575089,34.65682892199953,2644276000
2017-09-01,35.96435546875,38.48923609366046,34.8069268322077,38.456566823129435,2721496400
2017-10-01,39.44598388671875,39.5883293386976,35.576994835917276,35.99702732703049,2017165200
2017-11-01,40.101707458496094,41.12612680684697,38.568576807588265,39.639666035637426,2402653600
2017-12-01,39.632286071777344,41.49879541613655,38.98357721532691,39.80090449091905,2124735200
2018-01-01,39.21073532104492,42.177948871552594,38.57139264301349,39.85008157255999,2638717600
2018-02-01,41.714256286621094,42.299735983316246,35.18498913904621,39.149855929793226,3711577200
2018-03-01,39.45289993286133,43.14940511594151,38.785084387839895,41.98307629264753,2854910800
2018-04-01,38.86034393310547,42.07715278591603,37.771617107637624,39.18484754049994,2664617200
2018-05-01,43.94184875488281,44.764861944055546,38.862683797391306,39.13075080691403,2483905200
2018-06-01,43.69585418701172,45.84157917880737,42.661938925455225,44.37568927426967,2110498000
2018-07-01,44.91861343383789,46.257039784729095,43.2969272398756,43.391350789456084,1574765600
2018-08-01,53.73284149169922,54.02554542916664,46.57570002250612,47.005318978567395,2801275600
2018-09-01,53.473594665527344,54.404536591058495,51.00055291274074,54.106067405713425,2715888000
2018-10-01,51.84384536743164,55.30468156568085,48.818869926526006,53.99709567912808,3158994000
2018-11-01,42.3022575378418,52.67291922660295,40.33140364078115,51.88884280294088,3845305600
2018-12-01,37.49602508544922,43.96167572814322,34.84558126378193,43.84757701371473,3595690000
2019-01-01,39.5640869140625,40.17261830328575,33.75450768678448,36.81856109157698,3312349600
2019-02-01,41.15910339355469,41.80566888832706,39.44285281763974,39.68769518428595,1890162400
2019-03-01,45.346248626708984,47.193999187930345,40.46427620802498,41.605392378405455,2603925600
2019-04-01,47.9054069519043,49.76986658588915,44.971450031684036,45.749699719908314,2024470800
2019-05-01,41.79399490356445,51.400380214672495,41.77489628027381,50.1040925770207,2957826400
2019-06-01,47.43085479736328,48.30556708442102,40.80462774711513,42.081944568342244,2060874800
2019-07-01,51.054317474365234,53.05057438127152,47.54828969342942,48.68900635878267,1895406800
2019-08-01,50.023834228515625,52.250149606018816,46.15114416886131,51.26040794565684,2724326400
2019-09-01,53.87758255004883,54.466946804667074,49.12657906938669,49.658208289402374,2170268400
2019-10-01,59.840999603271484,60.07915252026731,51.7510645647261,54.14220339447215,2433210800
2019-11-01,64.28889465332031,64.46931250548117,59.937216940146875,60.02862615589317,1793326000
2019-12-01,70.8516845703125,70.9288957348519,61.83749096330186,64.4867336976106,2388794800
2020-01-01,74.67838287353516,79.10344579624112,70.63453812942072,71.47660080501855,2934370400
2020-02-01,65.95611572265625,78.95142458221913,61.85678216224482,73.4212989639422,3019279200
2020-03-01,61.50054168701172,73.52300588491588,51.42015238837779,68.2699803008036,6280072400
2020-04-01,71.05610656738281,71.2326611643709,57.29473080843942,59.616511220559836,3265299200
2020-05-01,76.8944320678711,78.41809684630404,69.13340160767629,69.23014093982891,2805936000
2020-06-01,88.46643829345703,90.30464316347084,76.92554570767884,77.05650139357755,3243375600
2020-07-01,103.07505798339844,103.22541096516197,86.47304266127969,88.54405211509562,3020283200
2020-08-01,125.17224884033203,127.07350783662547,104.65861585451646,104.95689435210157,4070061100
2020-09-01,112.54134368896484,134.08560960825764,100.190075185325,129.0129391668414,3885245100
2020-10-01,105.7874984741211,121.85094887681942,104.67967481973223,114.31968754503804,2894666500
2020-11-01,115.68990325927734,118.54691885495558,104.29097071994207,106.03045016087366,2123077300
2020-12-01,129.16737365722656,135.1054231127188,116.82399957284042,117.79745176426883,2322189600
2021-01-01,128.456787109375,141.23820720689488,123.0249134290147,129.97537049888587,2240262000
2021-02-01,118.04082489013672,134.21960436664403,115.2470141885428,130.1992417196124,1833855600
2021-03-01,119.08488464355469,125.49002296523186,113.293935018659,120.64473426566221,2650418200
2021-04-01,128.1612548828125,133.6304826433201,119.416332230856,120.5569788433408,1889857500
2021-05-01,121.48313903808594,130.70576407053045,119.18235835537169,128.72668954657468,1711934900
2021-06-01,133.7500762939453,134.18952666784298,120.24420063824721,122.14850297650085,1606590000
2021-07-01,142.44146728515625,146.48443715457583,132.57817588961447,133.3985000625674,1919035100
2021-08-01,148.2715606689453,149.89265880981867,141.11335215883773,142.92975991762108,1461542800
2021-09-01,138.3907012939453,153.80438816454426,138.16575945628637,149.47173944985585,1797835100
2021-10-01,146.50830078125,149.8042436931447,135.23166196448696,138.78188626912527,1565079200
2021-11-01,161.667724609375,162.05892909762912,144.2392915577024,145.71612058637513,1691029000
2021-12-01,173.9215545654297,178.38785986189302,154.55775586628627,164.03885799452968,2444766700
2022-01-01,171.18885803222656,179.18120108184075,151.52143265889234,174.17619378615652,2108446000
2022-02-01,161.7273712158203,173.02046985825842,148.87694495968321,170.43471299098022,1627516300
2022-03-01,171.24024963378906,176.14375599182173,147.20326685386595,161.52149644073302,2180800100
2022-04-01,154.60755920410156,175.04538636230274,152.381377951888,170.67145183162535,1687795600
2022-05-01,145.96759033203125,163.2671621387929,130.0508110674718,153.68572039608674,2401040300
2022-06-01,134.27847290039062,149.03025185486587,126.73561356664726,147.22309895027868,1749099800
2022-07-01,159.60791015625,160.7079195187844,133.2374032871418,133.6106071011933,1447125400
2022-08-01,154.41241455078125,173.00436121024404,154.33384136794368,158.1347272966099,1510239600
2022-09-01,135.92059326171875,161.55076986649513,135.72389496609006,154.0564552510801,2084722800
2022-10-01,150.81088256835938,154.90227319541978,132.15376312958603,135.93043948147465,1868139700
2022-11-01,145.5884246826172,152.8860390410099,132.163570769868,152.52214654154497,1724847700
2022-12-01,127.99897003173828,148.67702156361005,123.99931976951213,146.00730606604682,1675731200
2023-01-01,142.1455535888672,145.04186167696574,122.32458209248287,128.34377579682,1443652500
2023-02-01,145.21920776367188,155.04103560916909,139.2197204731125,141.8303303684092,1307198900
2023-03-01,162.697265625,162.79593585053084,141.97778288038697,144.86865187285883,1520266600
2023-04-01,167.41342163085938,167.5811640335514,157.64567101867047,162.07569939678484,969776400
2023-05-01,174.88232421875,176.9542787928339,162.11517216036114,167.01878493805697,1275364700
2023-06-01,191.64369201660156,192.14757008838143,174.80804666426903,175.56881616838976,1297383300
2023-07-01,194.0939178466797,195.852568608721,184.36206066415906,191.45594170361773,996114000
2023-08-01,185.61683654785156,194.37057758073797,169.89765949089136,193.88646388718465,1322657800
2023-09-01,169.3850860595703,187.95500650663544,165.8333402537617,187.47023905868676,1337823000
2023-10-01,168.9497528076172,180.39641937981958,163.90410808694622,169.39495320152477,1172816900
2023-11-01,187.92530822753906,190.87353999701426,168.30667560777104,169.17730046431865,1099651600
2023-12-01,190.72877502441406,197.75244055719998,185.69629939722867,188.5493602544764,1063181200
2024-01-01,182.6748046875,194.54273440288875,178.4843834893793,185.3990765395513,1187490800
2024-02-01,179.05899047851562,189.26263168666713,177.57302375255284,182.26868404836793,1161553500
2024-03-01,170.09246826171875,179.06924336786813,167.12667148241778,178.09717725907308,1433151800
2024-04-01,168.95176696777344,176.91679055684688,162.75233919699264,169.80480883444574,1246144100
2024-05-01,190.69439697265625,191.4383283002479,167.74163635077514,168.20783452689162,1336511300
2024-06-01,209.19912719726562,218.71450117916018,190.85372683509357,191.5986672445293,1717952100
2024-07-01,220.5818328857422,235.62962374642754,210.49036939764818,210.65922074573896,1153099800
2024-08-01,227.4551239013672,231.3486770420248,194.6777479679824,222.85635388265953,1122667000
2024-09-01,231.696044921875,231.7855376066248,212.72282191175694,227.2709518196341,1232097700
2024-10-01,224.6457061767578,236.16090092995833,220.0913361668002,228.2355035441374,930736000
2024-11-01,236.00180053710938,236.47911000104298,218.48041453016248,219.733357563011,891588300
2024-12-01,249.2925262451172,258.92895164934464,236.09223252745898,236.20173787944188,977916100
2025-01-01,234.93743896484375,247.97846389867334,218.39227333585967,247.80921593553117,1200176400
2025-02-01,240.7511444091797,248.87440875661687,224.68381318745602,228.9545065481691,862272300
2025-03-01,221.37301635742188,243.19837808481,207.70973146202715,240.96600622248312,1115239500
2025-04-01,211.7758331298828,224.42259002140779,168.6333653917284,219.06091935646447,1607318600
2025-05-01,200.16554260253906,213.8288126811445,192.59143605902833,208.36749186994615,1195728200
2025-06-01,204.7389373779297,206.95427439094752,194.66016654627342,199.85921184422403,1100409300
2025-07-01,207.1339111328125,215.77570525070112,205.70690758708423,206.23579286037855,1079935600
2025-08-01,231.65228271484375,234.62601759284811,201.07665671477758,210.426965854221,1218079100
